timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-03-27 02:00:00,775.576,blend,0.5,653.3327,0.0,266.8467,266.8467,279.61,1027.0554,495.966,251.4794,0
2016-03-27 03:00:00,783.5889,blend,0.5,653.333,0.0,276.6617,276.6617,279.6107,1027.0554,499.9721,247.473,1
2016-03-27 04:00:00,798.6384,blend,0.5,653.333,0.0,292.9146,292.9146,279.6105,1027.0554,506.3241,241.121,2
2016-03-27 05:00:00,786.5721,blend,0.5,653.3319,0.0,236.7009,236.7009,279.6083,1027.0554,506.484,240.9616,3
2016-03-27 06:00:00,781.8456,blend,0.5,653.3315,0.0,288.1904,288.1904,279.6075,1027.0554,505.6348,241.8112,4
2016-03-27 07:00:00,791.5052,blend,0.5,653.3316,0.0,336.4462,336.4462,279.6078,1027.0554,506.6786,240.7677,5
2016-03-27 08:00:00,780.9815,blend,0.5,653.332,0.0,261.2032,261.2032,279.6087,1027.0554,505.9206,241.5257,6
2016-03-27 09:00:00,790.3282,blend,0.5,653.3319,0.0,273.5689,273.5689,279.6084,1027.0554,506.5205,240.9259,7
2016-03-27 10:00:00,795.4672,blend,0.5,653.3313,0.0,293.0419,293.0419,279.6072,1027.0554,507.5582,239.8884,8
2016-03-27 11:00:00,790.7892,blend,0.5,653.3283,0.0,272.4466,272.4466,279.6012,1027.0554,507.9212,239.5262,9
2016-03-27 12:00:00,786.0201,blend,0.5,653.3222,0.0,300.6989,300.6989,279.589,1027.0554,507.7857,239.6634,10
2016-03-27 13:00:00,811.3651,blend,0.5,653.3195,0.0,281.5185,281.5185,279.5837,1027.0554,509.7854,237.6656,11
2016-03-27 14:00:00,799.7566,blend,0.5,653.2959,0.0,273.6012,273.6012,279.5363,1027.0554,510.5881,236.8682,12
2016-03-27 15:00:00,803.9759,blend,0.5,653.2637,0.0,282.0589,282.0589,279.4719,1027.0554,511.5821,235.8833,13
2016-03-27 16:00:00,810.4458,blend,0.5,653.237,0.0,267.407,267.407,279.4185,1027.0554,512.8784,234.5984,14
2016-03-27 17:00:00,817.0656,blend,0.5,653.2232,0.0,274.3604,274.3604,279.3909,1027.0554,514.4282,233.0603,15
2016-03-27 18:00:00,807.3514,blend,0.5,653.2203,0.0,273.1734,273.1734,279.3852,1027.0554,515.2245,232.2747,16
2016-03-27 19:00:00,811.1465,blend,0.5,653.2271,0.0,333.659,333.659,279.3989,1027.0554,516.1425,231.3655,17
2016-03-27 20:00:00,825.3699,blend,0.5,653.224,0.0,265.319,265.319,279.3926,1027.0554,517.7127,229.8034,18
2016-03-27 21:00:00,816.4586,blend,0.5,653.2222,0.0,270.507,270.507,279.389,1027.0554,518.6806,228.843,19
2016-03-27 22:00:00,815.4478,blend,0.5,653.2131,0.0,280.0645,280.0645,279.3707,1027.0554,519.509,228.0223,20
2016-03-27 23:00:00,796.4891,blend,0.5,653.1991,0.0,298.5258,298.5258,279.3429,1027.0554,519.4016,228.1379,21
2016-03-28 00:00:00,811.1713,blend,0.5,653.1801,0.0,297.6948,297.6948,279.3048,1027.0554,519.9435,227.6052,22
2016-03-28 01:00:00,824.1446,blend,0.5,653.1752,0.0,270.9708,270.9708,279.295,1027.0554,520.9813,226.5762,23
2016-03-28 02:00:00,779.5517,blend,0.5,653.1727,0.0,275.7841,275.7841,279.2899,1027.0554,520.1525,227.4133,24
2016-03-28 03:00:00,787.3972,blend,0.5,653.1593,0.0,310.5692,310.5692,279.2633,1027.0554,519.6903,227.8843,25
2016-03-28 04:00:00,760.2047,blend,0.5,653.1246,0.0,295.7865,295.7865,279.1938,1027.0554,518.2577,229.3275,26
2016-03-28 05:00:00,782.9039,blend,0.5,653.0806,0.0,256.7763,256.7763,279.1059,1027.0554,517.7413,229.8569,27
2016-03-28 06:00:00,756.4893,blend,0.5,652.9998,0.0,277.6352,277.6352,278.9443,1027.0554,516.3552,231.2607,28
2016-03-28 07:00:00,786.9744,blend,0.5,652.8732,0.0,249.611,249.611,278.6911,1027.0554,516.0861,231.5547,29
2016-03-28 08:00:00,763.9993,blend,0.5,652.774,0.0,284.0166,284.0166,278.4926,1027.0554,515.0997,232.5709,30
