timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-02-14 00:00:00,1004.5018,blend,0.5,205.9449,0.0,79.4978,79.4978,76.5725,335.3174,927.9293,669.1844,0
2016-02-14 01:00:00,995.3048,blend,0.5,205.9443,0.0,57.1826,57.1826,76.5714,335.3173,923.3314,664.586,1
2016-02-14 02:00:00,999.4901,blend,0.5,205.944,0.0,88.8097,88.8097,76.5707,335.3172,923.194,664.4483,2
2016-02-14 03:00:00,959.773,blend,0.5,205.9438,0.0,63.6387,63.6387,76.5704,335.3172,913.1962,654.4502,3
2016-02-14 04:00:00,968.1414,blend,0.5,205.9431,0.0,68.7567,68.7567,76.5691,335.3171,908.8714,650.125,4
2016-02-14 05:00:00,1000.4902,blend,0.5,205.9424,0.0,85.2743,85.2743,76.5678,335.3171,911.3799,652.633,5
2016-02-14 06:00:00,992.3038,blend,0.5,205.9422,0.0,72.291,72.291,76.5673,335.3171,912.0023,653.255,6
2016-02-14 07:00:00,997.2034,blend,0.5,205.9423,0.0,77.7682,77.7682,76.5676,335.3171,913.0815,654.3339,7
2016-02-14 08:00:00,981.3411,blend,0.5,205.9424,0.0,87.0995,87.0995,76.5678,335.3171,912.1583,653.4106,8
2016-02-14 09:00:00,983.0038,blend,0.5,205.9429,0.0,74.2242,74.2242,76.5688,335.3171,911.586,652.8382,9
2016-02-14 10:00:00,1015.2416,blend,0.5,205.9434,0.0,74.5193,74.5193,76.5696,335.3171,914.0484,655.3006,10
2016-02-14 11:00:00,995.7835,blend,0.5,205.9436,0.0,81.829,81.829,76.5702,335.3171,914.4788,655.7311,11
2016-02-14 12:00:00,994.3791,blend,0.5,205.9441,0.0,62.1815,62.1815,76.5711,335.3172,914.7349,655.9873,12
2016-02-14 13:00:00,1003.754,blend,0.5,205.9445,0.0,85.075,85.075,76.5719,335.3171,915.624,656.8765,13
2016-02-14 14:00:00,990.498,blend,0.5,205.9447,0.0,59.0685,59.0685,76.5724,335.3171,915.5107,656.7635,14
2016-02-14 15:00:00,979.6221,blend,0.5,205.9451,0.0,85.1869,85.1869,76.573,335.3172,914.7319,655.9848,15
2016-02-14 16:00:00,983.51,blend,0.5,205.9455,0.0,80.1876,80.1876,76.5738,335.3173,914.2733,655.5265,16
2016-02-14 17:00:00,1021.4572,blend,0.5,205.9457,0.0,81.9632,81.9632,76.5741,335.3172,915.9739,657.2272,17
2016-02-14 18:00:00,1051.3383,blend,0.5,205.9456,0.0,76.2999,76.2999,76.574,335.3172,919.0681,660.3216,18
2016-02-14 19:00:00,1027.2316,blend,0.5,205.9458,0.0,74.6115,74.6115,76.5744,335.3173,920.6476,661.9013,19
2016-02-14 20:00:00,1016.5182,blend,0.5,205.9459,0.0,66.8245,66.8245,76.5744,335.3174,921.5664,662.8203,20
2016-02-14 21:00:00,1015.5072,blend,0.5,205.9456,0.0,83.5889,83.5889,76.5739,335.3173,922.3558,663.6098,21
2016-02-14 22:00:00,1036.5419,blend,0.5,205.9453,0.0,68.5891,68.5891,76.5733,335.3173,923.9912,665.2453,22
2016-02-14 23:00:00,1017.4484,blend,0.5,205.9449,0.0,75.0471,75.0471,76.5726,335.3172,924.6947,665.9488,23
2016-02-15 00:00:00,1011.567,blend,0.5,205.9446,0.0,81.6936,81.6936,76.5721,335.3172,925.1067,666.3609,24
2016-02-15 01:00:00,1013.2728,blend,0.5,205.9446,0.0,84.8791,84.8791,76.5721,335.3172,925.5526,666.8068,25
2016-02-15 02:00:00,1007.9228,blend,0.5,205.9446,0.0,58.4904,58.4904,76.572,335.3172,925.7674,667.0216,26
2016-02-15 03:00:00,1034.5179,blend,0.5,205.9443,0.0,69.6304,69.6304,76.5715,335.3171,926.9166,668.1709,27
2016-02-15 04:00:00,1006.5056,blend,0.5,205.9442,0.0,69.1849,69.1849,76.5713,335.3171,927.0207,668.2749,28
2016-02-15 05:00:00,989.1231,blend,0.5,205.9442,0.0,77.6533,77.6533,76.5713,335.3172,926.5384,667.7926,29
2016-02-15 06:00:00,981.9244,blend,0.5,205.944,0.0,82.6619,82.6619,76.5708,335.3172,925.855,667.1092,30
2016-02-15 07:00:00,989.2532,blend,0.5,205.9439,0.0,84.2617,84.2617,76.5707,335.3171,925.4434,666.6975,31
2016-02-15 08:00:00,963.7346,blend,0.5,205.944,0.0,74.6955,74.6955,76.5709,335.3171,924.2834,665.5375,32
2016-02-15 09:00:00,970.0588,blend,0.5,205.9444,0.0,68.1091,68.1091,76.5716,335.3171,923.3776,664.6318,33
2016-02-15 10:00:00,975.3757,blend,0.5,205.9445,0.0,77.9507,77.9507,76.5719,335.3171,922.6755,663.9297,34
2016-02-15 11:00:00,978.9103,blend,0.5,205.9449,0.0,91.4881,91.4881,76.5727,335.3171,922.1105,663.3648,35
2016-02-15 12:00:00,976.7602,blend,0.5,205.9453,0.0,68.2473,68.2473,76.5736,335.3171,921.518,662.7723,36
2016-02-15 13:00:00,1001.2057,blend,0.5,205.9457,0.0,73.9478,73.9478,76.5743,335.3171,921.5999,662.8543,37
2016-02-15 14:00:00,1003.6855,blend,0.5,205.9462,0.0,84.564,84.564,76.5753,335.3172,921.7412,662.9957,38
2016-02-15 15:00:00,995.5323,blend,0.5,205.9467,0.0,86.0796,86.0796,76.5762,335.3172,921.6716,662.9262,39
2016-02-15 16:00:00,1018.8836,blend,0.5,205.9471,0.0,87.7996,87.7996,76.5769,335.3173,922.1749,663.4296,40
2016-02-15 17:00:00,1025.118,blend,0.5,205.9472,0.0,81.6882,81.6882,76.5772,335.3173,922.8027,664.0575,41
2016-02-15 18:00:00,1018.1573,blend,0.5,205.9474,0.0,80.3734,80.3734,76.5776,335.3173,923.2393,664.4943,42
2016-02-15 19:00:00,991.7775,blend,0.5,205.9476,0.0,80.785,80.785,76.5778,335.3174,923.0566,664.3117,43
2016-02-15 20:00:00,1007.4028,blend,0.5,205.9475,0.0,57.8341,57.8341,76.5777,335.3173,923.2293,664.4845,44
2016-02-15 21:00:00,1048.8308,blend,0.5,205.9472,0.0,67.9349,67.9349,76.5772,335.3173,924.295,665.5503,45
2016-02-15 22:00:00,994.9304,blend,0.5,205.947,0.0,71.4073,71.4073,76.5767,335.3172,924.1686,665.424,46
2016-02-15 23:00:00,991.6221,blend,0.5,205.9468,0.0,86.5813,86.5813,76.5764,335.3172,923.9785,665.234,47
2016-02-16 00:00:00,967.316,blend,0.5,205.9465,0.0,69.8742,69.8742,76.5759,335.3172,923.3002,664.5557,48
