timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-02-28 02:00:00,1001.845,blend,0.5,514.5851,0.0,121.0874,121.0874,128.5818,900.5884,873.2632,101.2566,0
2016-02-28 03:00:00,988.907,blend,0.5,514.585,0.0,125.4346,125.4346,128.5816,900.5884,866.7943,94.7876,1
2016-02-28 04:00:00,967.242,blend,0.5,514.585,0.0,131.5806,131.5806,128.5816,900.5884,857.4163,85.4096,2
2016-02-28 05:00:00,956.5024,blend,0.5,514.5849,0.0,107.9706,107.9706,128.5814,900.5884,850.0425,78.0357,3
2016-02-28 06:00:00,974.8505,blend,0.5,514.5848,0.0,122.3511,122.3511,128.5812,900.5884,849.2878,77.2809,4
2016-02-28 07:00:00,986.0966,blend,0.5,514.5848,0.0,125.1067,125.1067,128.5811,900.5884,850.6591,78.6521,5
2016-02-28 08:00:00,938.7988,blend,0.5,514.5849,0.0,143.0102,143.0102,128.5813,900.5884,844.8818,72.8747,6
2016-02-28 09:00:00,967.785,blend,0.5,514.585,0.0,127.4769,127.4769,128.5816,900.5884,844.172,72.165,7
2016-02-28 10:00:00,977.2238,blend,0.5,514.5851,0.0,132.6297,132.6297,128.5817,900.5884,844.6686,72.6617,8
2016-02-28 11:00:00,968.3314,blend,0.5,514.5852,0.0,118.2372,118.2372,128.5819,900.5884,844.1767,72.1698,9
2016-02-28 12:00:00,969.3024,blend,0.5,514.5853,0.0,128.5598,128.5598,128.5821,900.5884,843.8625,71.8556,10
2016-02-28 13:00:00,947.4285,blend,0.5,514.5851,0.0,126.3401,126.3401,128.582,900.5883,841.7778,69.771,11
2016-02-28 14:00:00,963.9035,blend,0.5,514.5854,0.0,131.9778,131.9778,128.5824,900.5884,841.2812,69.2744,12
2016-02-28 15:00:00,979.0243,blend,0.5,514.5855,0.0,141.5031,141.5031,128.5825,900.5884,841.9355,69.9288,13
2016-02-28 16:00:00,967.6172,blend,0.5,514.5856,0.0,127.731,127.731,128.5827,900.5884,841.7421,69.7355,14
2016-02-28 17:00:00,981.0287,blend,0.5,514.5857,0.0,123.427,123.427,128.5828,900.5886,842.4111,70.4045,15
2016-02-28 18:00:00,981.3497,blend,0.5,514.5856,0.0,144.0753,144.0753,128.5827,900.5884,843.0203,71.0137,16
2016-02-28 19:00:00,990.8475,blend,0.5,514.5856,0.0,138.0152,138.0152,128.5827,900.5886,844.0894,72.0829,17
2016-02-28 20:00:00,988.7941,blend,0.5,514.5856,0.0,125.5483,125.5483,128.5826,900.5886,844.9379,72.9315,18
2016-02-28 21:00:00,959.6847,blend,0.5,514.5855,0.0,115.8256,115.8256,128.5825,900.5886,844.2462,72.2397,19
2016-02-28 22:00:00,965.4899,blend,0.5,514.5854,0.0,147.7046,147.7046,128.5823,900.5886,843.8967,71.8903,20
2016-02-28 23:00:00,969.3801,blend,0.5,514.5853,0.0,104.5183,104.5183,128.5821,900.5884,843.7559,71.7494,21
2016-02-29 00:00:00,964.2165,blend,0.5,514.5851,0.0,136.0094,136.0094,128.5817,900.5884,843.4028,71.3963,22
2016-02-29 01:00:00,975.0491,blend,0.5,514.5852,0.0,136.2209,136.2209,128.582,900.5884,843.5304,71.524,23
2016-02-29 02:00:00,969.7656,blend,0.5,514.5852,0.0,118.2866,118.2866,128.5819,900.5884,843.4366,71.4301,24
2016-02-29 03:00:00,962.6842,blend,0.5,514.5852,0.0,130.2828,130.2828,128.5819,900.5884,843.0776,71.0711,25
2016-02-29 04:00:00,950.3624,blend,0.5,514.5852,0.0,112.8664,112.8664,128.5819,900.5884,842.2888,70.2823,26
2016-02-29 05:00:00,939.717,blend,0.5,514.5852,0.0,138.3578,138.3578,128.5819,900.5884,841.1761,69.1697,27
2016-02-29 06:00:00,948.8324,blend,0.5,514.5852,0.0,133.2675,133.2675,128.5819,900.5884,840.4546,68.4481,28
2016-02-29 07:00:00,951.4277,blend,0.5,514.5852,0.0,120.8543,120.8543,128.5819,900.5884,839.8676,67.8611,29
2016-02-29 08:00:00,928.1109,blend,0.5,514.5851,0.0,133.2553,133.2553,128.5818,900.5884,838.5664,66.5599,30
2016-02-29 09:00:00,942.5359,blend,0.5,514.5852,0.0,126.0791,126.0791,128.582,900.5884,837.7972,65.7908,31
2016-02-29 10:00:00,946.6152,blend,0.5,514.5853,0.0,96.7765,96.7765,128.5821,900.5884,837.1983,65.1919,32
2016-02-29 11:00:00,976.9605,blend,0.5,514.5853,0.0,118.3403,118.3403,128.5822,900.5884,837.5271,65.5207,33
2016-02-29 12:00:00,981.8085,blend,0.5,514.5854,0.0,128.2744,128.2744,128.5824,900.5884,837.9757,65.9692,34
2016-02-29 13:00:00,1006.1701,blend,0.5,514.5855,0.0,129.0204,129.0204,128.5826,900.5884,839.076,67.0696,35
2016-02-29 14:00:00,1028.0486,blend,0.5,514.5856,0.0,117.8458,117.8458,128.5827,900.5884,840.7082,68.7018,36
2016-02-29 15:00:00,1030.7943,blend,0.5,514.5857,0.0,140.1846,140.1846,128.5828,900.5886,842.3267,70.3203,37
2016-02-29 16:00:00,1030.7943,blend,0.5,514.5858,0.0,110.6296,110.6296,128.5831,900.5886,843.8622,71.8558,38
2016-02-29 17:00:00,1030.7943,blend,0.5,514.5859,0.0,110.5296,110.5296,128.5832,900.5886,845.3209,73.3146,39
2016-02-29 18:00:00,1030.7943,blend,0.5,514.5859,0.0,144.0378,144.0378,128.5833,900.5886,846.7085,74.7022,40
2016-02-29 19:00:00,1030.7943,blend,0.5,514.586,0.0,118.559,118.559,128.5834,900.5886,848.03,76.0237,41
2016-02-29 20:00:00,1030.7943,blend,0.5,514.586,0.0,114.8754,114.8754,128.5833,900.5887,849.29,77.2837,42
2016-02-29 21:00:00,1030.7943,blend,0.5,514.586,0.0,140.8934,140.8934,128.5832,900.5887,850.4927,78.4865,43
2016-02-29 22:00:00,1030.7943,blend,0.5,514.5858,0.0,130.5641,130.5641,128.5831,900.5886,851.642,79.6358,44
