timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-02-14 00:00:00,76.14,blend,0.5,88.6625,0.0,84.7592,84.7592,83.0056,94.3193,6.8656,18.1793,0
2016-02-14 01:00:00,75.66,blend,0.5,88.6657,0.0,80.3502,80.3502,83.0121,94.3192,7.1089,18.4193,1
2016-02-14 02:00:00,75.99,blend,0.5,88.6697,0.0,95.6917,95.6917,83.0202,94.3192,7.0827,18.3892,2
2016-02-14 03:00:00,78.12,blend,0.5,88.6733,0.0,84.5522,84.5522,83.0275,94.3191,6.5389,17.8417,3
2016-02-14 04:00:00,76.43,blend,0.5,88.6774,0.0,91.2298,91.2298,83.0355,94.3192,6.5522,17.8512,4
2016-02-14 05:00:00,77.15,blend,0.5,88.6817,0.0,95.4565,95.4565,83.0441,94.3194,6.4425,17.7376,5
2016-02-14 06:00:00,74.32,blend,0.5,88.6853,0.0,90.8322,90.8322,83.0513,94.3194,6.7695,18.0607,6
2016-02-14 07:00:00,74.44,blend,0.5,88.688,0.0,73.4008,73.4008,83.0566,94.3193,7.0004,18.288,7
2016-02-14 08:00:00,65.2,blend,0.5,88.6901,0.0,84.2433,84.2433,83.0608,94.3194,8.2071,19.4915,8
2016-02-14 09:00:00,67.36,blend,0.5,88.6919,0.0,87.1672,87.1672,83.0643,94.3194,8.9568,20.2383,9
2016-02-14 10:00:00,66.0,blend,0.5,88.6923,0.0,87.2165,87.2165,83.0652,94.3194,9.6939,20.9729,10
2016-02-14 11:00:00,65.36,blend,0.5,88.6921,0.0,83.6723,83.6723,83.065,94.3192,10.3615,21.6385,11
2016-02-14 12:00:00,69.7,blend,0.5,88.6915,0.0,74.4717,74.4717,83.0637,94.3192,10.5925,21.8677,12
2016-02-14 13:00:00,69.01,blend,0.5,88.6903,0.0,99.5262,99.5262,83.0615,94.3191,10.8395,22.1136,13
2016-02-14 14:00:00,69.22,blend,0.5,88.689,0.0,73.5616,73.5616,83.059,94.3191,11.0395,22.3126,14
2016-02-14 15:00:00,68.27,blend,0.5,88.6874,0.0,74.0198,74.0198,83.0556,94.3192,11.2736,22.5461,15
2016-02-14 16:00:00,67.18,blend,0.5,88.6852,0.0,80.5638,80.5638,83.0512,94.3193,11.5441,22.8163,16
2016-02-14 17:00:00,66.2,blend,0.5,88.6823,0.0,78.3618,78.3618,83.0453,94.3192,11.8386,23.1109,17
2016-02-14 18:00:00,68.06,blend,0.5,88.6787,0.0,88.4484,88.4484,83.0382,94.3192,12.0038,23.2766,18
2016-02-14 19:00:00,73.11,blend,0.5,88.6746,0.0,83.9255,83.9255,83.03,94.3192,11.8996,23.1733,19
2016-02-14 20:00:00,72.12,blend,0.5,88.671,0.0,90.1039,90.1039,83.0231,94.319,11.8522,23.1269,20
2016-02-14 21:00:00,73.28,blend,0.5,88.6693,0.0,84.9186,84.9186,83.0195,94.319,11.7562,23.032,21
2016-02-14 22:00:00,73.11,blend,0.5,88.6676,0.0,90.3945,90.3945,83.0162,94.319,11.6757,22.9527,22
2016-02-14 23:00:00,73.78,blend,0.5,88.6668,0.0,67.4772,67.4772,83.0146,94.319,11.574,22.8521,23
2016-02-15 00:00:00,71.9,blend,0.5,88.6675,0.0,81.0089,81.0089,83.0159,94.3191,11.5557,22.8348,24
2016-02-15 01:00:00,74.38,blend,0.5,88.6768,0.0,91.8136,91.8136,83.0345,94.3192,11.4441,22.7234,25
2016-02-15 02:00:00,75.75,blend,0.5,88.6822,0.0,73.9445,73.9445,83.0454,94.319,11.2904,22.5696,26
2016-02-15 03:00:00,76.92,blend,0.5,88.6867,0.0,78.6386,78.6386,83.0545,94.319,11.1063,22.3849,27
2016-02-15 04:00:00,77.23,blend,0.5,88.6912,0.0,78.0161,78.0161,83.0631,94.3194,10.9245,22.2023,28
2016-02-15 05:00:00,76.06,blend,0.5,88.6944,0.0,81.9688,81.9688,83.0695,94.3193,10.794,22.0709,29
2016-02-15 06:00:00,76.45,blend,0.5,88.6974,0.0,90.3345,90.3345,83.0753,94.3195,10.6595,21.9353,30
2016-02-15 07:00:00,76.76,blend,0.5,88.6997,0.0,81.3125,81.3125,83.0797,94.3197,10.5239,21.7986,31
2016-02-15 08:00:00,72.47,blend,0.5,88.7013,0.0,74.7028,74.7028,83.0828,94.3198,10.5266,21.8002,32
2016-02-15 09:00:00,69.37,blend,0.5,88.703,0.0,55.1958,55.1958,83.0861,94.3199,10.6204,21.8928,33
2016-02-15 10:00:00,69.5,blend,0.5,88.7033,0.0,77.5592,77.5592,83.087,94.3197,10.7051,21.9764,34
2016-02-15 11:00:00,67.02,blend,0.5,88.7029,0.0,83.385,83.385,83.0865,94.3193,10.8541,22.1243,35
2016-02-15 12:00:00,70.57,blend,0.5,88.7025,0.0,78.196,78.196,83.0858,94.3192,10.899,22.1682,36
2016-02-15 13:00:00,70.26,blend,0.5,88.7019,0.0,83.2513,83.2513,83.0845,94.3192,10.9497,22.218,37
2016-02-15 14:00:00,67.48,blend,0.5,88.7016,0.0,92.9265,92.9265,83.0835,94.3197,11.069,22.3365,38
2016-02-15 15:00:00,69.34,blend,0.5,88.7006,0.0,103.26,103.26,83.0815,94.3197,11.1358,22.4025,39
2016-02-15 16:00:00,69.06,blend,0.5,88.6993,0.0,91.7997,91.7997,83.0789,94.3196,11.2061,22.4722,40
2016-02-15 17:00:00,68.74,blend,0.5,88.6977,0.0,82.7778,82.7778,83.0759,94.3196,11.2806,22.5462,41
2016-02-15 18:00:00,72.73,blend,0.5,88.6959,0.0,87.9809,87.9809,83.0723,94.3195,11.2588,22.524,42
2016-02-15 19:00:00,78.1,blend,0.5,88.6937,0.0,77.2083,77.2083,83.0681,94.3194,11.1158,22.3807,43
2016-02-15 20:00:00,77.51,blend,0.5,88.6911,0.0,67.552,67.552,83.0634,94.3188,10.9922,22.2569,44
2016-02-15 21:00:00,76.82,blend,0.5,88.6903,0.0,82.7967,82.7967,83.0615,94.3191,10.889,22.1534,45
2016-02-15 22:00:00,75.82,blend,0.5,88.6903,0.0,83.3578,83.3578,83.0612,94.3194,10.8113,22.0757,46
2016-02-15 23:00:00,74.22,blend,0.5,88.6883,0.0,82.5545,82.5545,83.058,94.3187,10.7702,22.0345,47
2016-02-16 00:00:00,72.83,blend,0.5,88.6895,0.0,91.3476,91.3476,83.0595,94.3194,10.7592,22.0234,48
2016-02-16 01:00:00,73.35,blend,0.5,88.691,0.0,82.9994,82.9994,83.0624,94.3195,10.7383,22.0023,49
2016-02-16 02:00:00,73.34,blend,0.5,88.6931,0.0,82.383,82.383,83.0665,94.3197,10.7184,21.9822,50
2016-02-16 03:00:00,73.65,blend,0.5,88.6953,0.0,63.9585,63.9585,83.0708,94.3198,10.6935,21.957,51
2016-02-16 04:00:00,73.66,blend,0.5,88.6975,0.0,88.9087,88.9087,83.075,94.3199,10.6693,21.9325,52
2016-02-16 05:00:00,72.78,blend,0.5,88.6993,0.0,75.4654,75.4654,83.0786,94.32,10.6625,21.9253,53
2016-02-16 06:00:00,74.04,blend,0.5,88.701,0.0,82.7981,82.7981,83.0821,94.3199,10.633,21.8953,54
2016-02-16 07:00:00,73.6,blend,0.5,88.7022,0.0,82.7392,82.7392,83.0845,94.3198,10.6125,21.8744,55
2016-02-16 08:00:00,73.64,blend,0.5,88.7028,0.0,77.1134,77.1134,83.0859,94.3197,10.592,21.8534,56
2016-02-16 09:00:00,74.81,blend,0.5,88.7031,0.0,68.2687,68.2687,83.0872,94.319,10.5521,21.813,57
2016-02-16 10:00:00,87.41,blend,0.5,88.7018,0.0,61.791,61.791,83.0856,94.3181,10.4466,21.5604,58
2016-02-16 11:00:00,102.37,blend,0.5,88.698,0.0,89.7609,89.7609,83.0806,94.3155,10.594,21.3353,59
2016-02-16 12:00:00,110.44,blend,0.5,88.6975,0.0,81.8103,81.8103,83.0786,94.3163,10.8688,21.2498,60
2016-02-16 13:00:00,109.84,blend,0.5,88.7007,0.0,68.5715,68.5715,83.0823,94.3191,11.1251,21.1574,61
2016-02-16 14:00:00,105.82,blend,0.5,88.7014,0.0,79.8032,79.8032,83.0835,94.3193,11.3094,21.0041,62
2016-02-16 15:00:00,105.4,blend,0.5,88.7013,0.0,98.8799,98.8799,83.0831,94.3195,11.4814,20.8491,63
