epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,12,,,,,1244.8150634765625,25.773502349853516,30.32598876953125
0,12,,,,1586.8070068359375,,,
1,25,,,,,958.9223022460938,19.30963706970215,24.566333770751953
1,25,,,,1353.1575927734375,,,
2,38,,,,,759.8226318359375,13.227907180786133,19.35489845275879
2,38,,,,1112.414794921875,,,
3,51,,,,,627.4613037109375,15.482199668884277,20.13436508178711
3,51,,,,916.4885864257812,,,
4,64,,,,,587.6478881835938,19.172216415405273,22.142805099487305
4,64,,,,778.7296752929688,,,
5,77,,,,,598.9315795898438,20.826547622680664,23.178348541259766
5,77,,,,751.19140625,,,
6,90,,,,,598.7140502929688,20.809080123901367,23.16690444946289
6,90,,,,741.6257934570312,,,
7,103,,,,,591.6607055664062,20.0716552734375,22.696134567260742
7,103,,,,749.6216430664062,,,
8,116,,,,,594.3884887695312,20.399532318115234,22.902856826782227
8,116,,,,754.15771484375,,,
9,129,,,,,595.1097412109375,20.47412109375,22.950523376464844
9,129,,,,741.3308715820312,,,
10,142,,,,,593.6932373046875,20.320850372314453,22.852996826171875
10,142,,,,737.3175659179688,,,
11,155,,,,,593.2816162109375,20.27312660217285,22.822818756103516
11,155,,,,731.8494873046875,,,
12,168,,,,,594.190185546875,20.374780654907227,22.88730239868164
12,168,,,,741.0772094726562,,,
13,181,,,,,592.6438598632812,20.194347381591797,22.773256301879883
13,181,,,,731.8043823242188,,,
14,194,,,,,591.8887329101562,20.09645652770996,22.7119197845459
14,194,,,,734.2813110351562,,,
15,195,671.6500244140625,21.227460861206055,24.987628936767578,,,,
