epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,5,,,,,1951.360595703125,39.397586822509766,44.009525299072266
0,5,,,,1676.9569091796875,,,
1,11,,,,,1680.9505615234375,36.170082092285156,40.8266716003418
1,11,,,,1380.66064453125,,,
2,17,,,,,1423.6741943359375,32.87261962890625,37.55532455444336
2,17,,,,1135.8642578125,,,
3,23,,,,,1164.42822265625,29.35580062866211,33.98259353637695
3,23,,,,960.5979614257812,,,
4,29,,,,,935.1260986328125,25.93338966369629,30.471038818359375
4,29,,,,737.5892944335938,,,
5,35,,,,,753.6419067382812,22.960330963134766,27.391159057617188
5,35,,,,687.8252563476562,,,
6,41,,,,,633.6207275390625,20.578577041625977,25.150257110595703
6,41,,,,488.6192932128906,,,
7,47,,,,,547.84521484375,18.74756622314453,23.405338287353516
7,47,,,,452.9871520996094,,,
8,53,,,,,516.863037109375,18.000934600830078,22.73198127746582
8,53,,,,484.60589599609375,,,
9,59,,,,,500.8127746582031,17.563697814941406,22.36326789855957
9,59,,,,421.5909118652344,,,
10,65,,,,,499.530517578125,17.372560501098633,22.31995391845703
10,65,,,,339.5927734375,,,
11,71,,,,,489.9449462890625,17.0219669342041,22.083599090576172
11,71,,,,339.7174377441406,,,
12,77,,,,,500.5711669921875,16.972219467163086,22.314788818359375
12,77,,,,287.5533447265625,,,
13,83,,,,,493.833984375,16.654586791992188,22.148778915405273
13,83,,,,300.9533996582031,,,
14,89,,,,,482.6895751953125,16.3421573638916,21.882583618164062
14,89,,,,259.9220275878906,,,
15,95,,,,,485.3016052246094,16.284696578979492,21.936243057250977
15,95,,,,285.6878662109375,,,
16,101,,,,,486.0429382324219,16.1799259185791,21.93934440612793
16,101,,,,257.9524841308594,,,
17,107,,,,,489.0712585449219,16.14800262451172,21.99846839904785
17,107,,,,263.9658508300781,,,
18,113,,,,,474.5197448730469,15.81038761138916,21.62613868713379
18,113,,,,219.20559692382812,,,
19,119,,,,,465.5977478027344,15.579859733581543,21.38911247253418
19,119,,,,297.9420471191406,,,
20,125,,,,,475.2245178222656,15.705679893493652,21.605682373046875
20,125,,,,246.7080841064453,,,
21,131,,,,,486.745361328125,15.885324478149414,21.86839485168457
21,131,,,,232.85763549804688,,,
22,137,,,,,488.47357177734375,15.894227027893066,21.895816802978516
22,137,,,,261.13031005859375,,,
23,143,,,,,473.7577209472656,15.603785514831543,21.526132583618164
23,143,,,,232.00772094726562,,,
24,149,,,,,465.2982482910156,15.395267486572266,21.308164596557617
24,149,,,,224.7321014404297,,,
25,155,,,,,465.4527587890625,15.359639167785645,21.303709030151367
25,155,,,,240.6343994140625,,,
26,161,,,,,478.5487365722656,15.593091011047363,21.617969512939453
26,161,,,,210.25767517089844,,,
27,167,,,,,485.8324890136719,15.776424407958984,21.80196762084961
27,167,,,,199.46340942382812,,,
28,173,,,,,477.0601806640625,15.647449493408203,21.58814239501953
28,173,,,,202.265380859375,,,
29,179,,,,,476.9947204589844,15.711297035217285,21.584373474121094
29,179,,,,222.58204650878906,,,
30,180,321.7091064453125,13.241604804992676,17.250228881835938,,,,
