timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-09-11 21:00:00,64.86,blend,0.5,74.7367,0.0,78.2484,78.2484,75.8113,73.6621,10.9513,8.8021,0
2016-09-11 22:00:00,65.27,blend,0.5,73.6871,0.0,84.6815,84.6815,74.6387,72.7356,10.16,8.1338,1
2016-09-11 23:00:00,63.8,blend,0.5,73.0247,0.0,78.5271,78.5271,73.7284,72.321,10.0828,8.2629,2
2016-09-12 00:00:00,63.06,blend,0.5,73.1139,0.0,70.2868,70.2868,74.7356,71.4922,10.481,8.3052,3
2016-09-12 01:00:00,63.74,blend,0.5,78.0541,0.0,80.4651,80.4651,82.9846,73.1237,12.2337,8.5209,4
2016-09-12 02:00:00,63.26,blend,0.5,90.4893,0.0,103.059,103.059,93.7428,87.2358,15.2752,11.0967,5
2016-09-12 03:00:00,61.91,blend,0.5,107.2293,0.0,101.4788,101.4788,102.9886,111.47,18.9614,16.5915,6
2016-09-12 04:00:00,92.5,blend,0.5,118.5569,0.0,108.2566,108.2566,111.5159,125.5979,18.9682,18.6548,7
2016-09-12 05:00:00,104.12,blend,0.5,128.0414,0.0,120.8379,120.8379,124.1334,131.9495,19.0844,19.6742,8
2016-09-12 06:00:00,114.19,blend,0.5,140.8532,0.0,139.2159,139.2159,132.5217,149.1848,19.0091,21.2062,9
2016-09-12 07:00:00,115.85,blend,0.5,149.7719,0.0,132.4841,132.4841,137.7704,161.7734,19.2738,23.4533,10
2016-09-12 08:00:00,143.91,blend,0.5,155.772,0.0,108.9851,108.9851,145.3916,166.1523,17.7911,23.3523,11
2016-09-12 09:00:00,161.56,blend,0.5,159.0837,0.0,149.5159,149.5159,152.8566,165.3107,17.092,21.8445,12
2016-09-12 10:00:00,163.5,blend,0.5,166.7193,0.0,162.9168,162.9168,161.8549,171.5836,15.9887,20.8616,13
2016-09-12 11:00:00,169.81,blend,0.5,175.0022,0.0,146.2761,146.2761,169.1228,180.8816,14.9686,20.2089,14
2016-09-12 12:00:00,166.66,blend,0.5,177.6856,0.0,198.556,198.556,172.6423,182.7288,14.407,19.9502,15
2016-09-12 13:00:00,165.07,blend,0.5,175.6076,0.0,147.3123,147.3123,173.7218,177.4933,14.0684,19.5074,16
2016-09-12 14:00:00,171.85,blend,0.5,167.9092,0.0,169.2381,169.2381,171.2195,164.5988,13.3219,18.8265,17
2016-09-12 15:00:00,166.77,blend,0.5,155.0327,0.0,178.899,178.899,164.7179,145.3474,12.7287,18.9632,18
2016-09-12 16:00:00,156.54,blend,0.5,138.3539,0.0,162.6598,162.6598,151.4865,125.2212,12.345,19.5809,19
2016-09-12 17:00:00,153.85,blend,0.5,128.7783,0.0,148.7938,148.7938,138.2986,119.2579,12.4976,20.2958,20
2016-09-12 18:00:00,92.13,blend,0.5,108.5378,0.0,125.9987,125.9987,117.2921,99.7834,13.0733,19.7211,21
2016-09-12 19:00:00,87.41,blend,0.5,86.5973,0.0,82.6879,82.6879,89.8701,83.3245,12.6119,19.0413,22
