timestamp,actual_kwh,active_model,blend_weight_transfer,prediction_kwh,uncertainty_std,lower_ci_90,upper_ci_90,transfer_pred_kwh,pretransfer_pred_kwh,rolling_mae_transfer,rolling_mae_pretransfer,stream_hour
2016-02-28 00:00:00,56.9,blend,0.5,75.0223,0.0,50.9325,50.9325,60.3099,89.7346,3.4099,32.8346,0
2016-02-28 01:00:00,56.98,blend,0.5,75.1571,0.0,55.2708,55.2708,60.5795,89.7346,3.5047,32.7946,1
2016-02-28 02:00:00,56.79,blend,0.5,75.481,0.0,64.5081,64.5081,61.2274,89.7347,3.8156,32.8446,2
2016-02-28 03:00:00,58.01,blend,0.5,76.06,0.0,59.2175,59.2175,62.3852,89.7348,3.9555,32.5647,3
2016-02-28 04:00:00,58.36,blend,0.5,76.8689,0.0,67.1645,67.1645,64.0028,89.7349,4.293,32.3267,4
2016-02-28 05:00:00,70.49,blend,0.5,77.9517,0.0,73.2036,73.2036,66.1684,89.735,4.2977,30.1464,5
2016-02-28 06:00:00,72.75,blend,0.5,79.2464,0.0,73.6618,73.6618,68.7579,89.7349,4.2541,28.2662,6
2016-02-28 07:00:00,70.29,blend,0.5,81.0292,0.0,79.5677,79.5677,72.3234,89.735,3.9765,27.1636,7
2016-02-28 08:00:00,67.81,blend,0.5,82.8046,0.0,81.25,81.25,75.8741,89.7352,4.4307,26.5815,8
2016-02-28 09:00:00,66.54,blend,0.5,83.1764,0.0,71.1899,71.1899,76.6173,89.7354,4.9953,26.2429,9
2016-02-28 10:00:00,67.95,blend,0.5,82.7604,0.0,73.4389,73.4389,75.7854,89.7353,5.2535,25.8377,10
2016-02-28 11:00:00,67.86,blend,0.5,82.07,0.0,77.6662,77.6662,74.4048,89.7353,5.3611,25.5075,11
2016-02-28 12:00:00,67.35,blend,0.5,81.3885,0.0,82.682,82.682,73.0418,89.7352,5.3866,25.2673,12
2016-02-28 13:00:00,66.61,blend,0.5,80.6054,0.0,74.112,74.112,71.4759,89.735,5.3494,25.1143,13
2016-02-28 14:00:00,67.29,blend,0.5,79.8799,0.0,71.3791,71.3791,70.0246,89.7352,5.1751,24.9363,14
2016-02-28 15:00:00,67.07,blend,0.5,79.0966,0.0,68.0087,68.0087,68.4581,89.7352,4.9384,24.7944,15
2016-02-28 16:00:00,68.78,blend,0.5,78.2925,0.0,69.3268,69.3268,66.8498,89.7351,4.7614,24.5686,16
2016-02-28 17:00:00,66.23,blend,0.5,77.5425,0.0,68.3636,68.3636,65.35,89.735,4.5458,24.5095,17
2016-02-28 18:00:00,63.78,blend,0.5,76.9705,0.0,49.4356,49.4356,64.2058,89.7352,4.3289,24.5856,18
2016-02-28 19:00:00,56.38,blend,0.5,76.2618,0.0,62.1558,62.1558,62.7886,89.7351,4.4329,25.024,19
2016-02-28 20:00:00,56.76,blend,0.5,75.8635,0.0,61.2345,61.2345,61.9923,89.7347,4.471,25.4026,20
2016-02-28 21:00:00,57.06,blend,0.5,75.3746,0.0,57.8567,57.8567,61.0144,89.7347,4.4475,25.7332,21
2016-02-28 22:00:00,58.2,blend,0.5,75.0495,0.0,59.7568,59.7568,60.3643,89.7348,4.3482,25.9854,22
2016-02-28 23:00:00,56.92,blend,0.5,74.9673,0.0,61.9312,61.9312,60.1996,89.735,4.3037,26.27,23
2016-02-29 00:00:00,56.58,blend,0.5,75.0056,0.0,52.8943,52.8943,60.2762,89.735,4.2794,26.5454,24
2016-02-29 01:00:00,56.72,blend,0.5,76.0537,0.0,54.6367,54.6367,62.3721,89.7353,4.3322,26.7942,25
2016-02-29 02:00:00,56.48,blend,0.5,77.5524,0.0,53.7428,53.7428,65.3695,89.7353,4.501,27.0335,26
2016-02-29 03:00:00,56.8,blend,0.5,79.678,0.0,60.6022,60.6022,69.6206,89.7354,4.7981,27.2443,27
2016-02-29 04:00:00,56.47,blend,0.5,82.4004,0.0,95.9734,95.9734,75.0653,89.7355,5.2739,27.4519,28
2016-02-29 05:00:00,71.01,blend,0.5,85.4971,0.0,66.1908,66.1908,81.2587,89.7355,5.4397,27.1611,29
2016-02-29 06:00:00,72.77,blend,0.5,88.9998,0.0,79.9141,79.9141,88.2639,89.7357,5.764,26.8322,30
2016-02-29 07:00:00,70.95,blend,0.5,92.6777,0.0,93.838,93.838,95.6195,89.7358,6.3548,26.5807,31
2016-02-29 08:00:00,98.21,blend,0.5,95.0263,0.0,102.8814,102.8814,100.3166,89.736,6.2261,26.032,32
2016-02-29 09:00:00,115.24,blend,0.5,96.2665,0.0,116.8179,116.8179,102.7968,89.7361,6.409,26.0165,33
2016-02-29 10:00:00,119.98,blend,0.5,97.0391,0.0,104.6111,104.6111,104.3424,89.7359,6.6726,26.1373,34
2016-02-29 11:00:00,114.64,blend,0.5,97.3575,0.0,99.956,99.956,104.9795,89.7356,6.7556,26.103,35
2016-02-29 12:00:00,111.59,blend,0.5,97.4033,0.0,86.7387,86.7387,105.0713,89.7353,6.7492,25.9882,36
2016-02-29 13:00:00,110.63,blend,0.5,97.2092,0.0,107.8214,107.8214,104.6831,89.7353,6.7281,25.8542,37
2016-02-29 14:00:00,103.38,blend,0.5,96.5486,0.0,94.9522,94.9522,103.3618,89.7353,6.5561,25.5411,38
2016-02-29 15:00:00,105.77,blend,0.5,94.7193,0.0,98.3532,98.3532,99.7031,89.7354,6.5438,25.3035,39
2016-02-29 16:00:00,101.04,blend,0.5,90.335,0.0,84.8364,84.8364,90.9349,89.7352,6.6307,24.962,40
2016-02-29 17:00:00,92.26,blend,0.5,84.7536,0.0,63.4985,63.4985,79.7722,89.7351,6.7701,24.4278,41
2016-02-29 18:00:00,85.38,blend,0.5,80.1954,0.0,72.7931,72.7931,70.6557,89.735,6.9551,23.961,42
2016-02-29 19:00:00,73.73,blend,0.5,77.2988,0.0,69.1795,69.1795,64.8625,89.735,6.9986,23.7802,43
2016-02-29 20:00:00,69.47,blend,0.5,75.8569,0.0,65.0422,65.0422,61.9796,89.7343,7.0095,23.7021,44
2016-02-29 21:00:00,62.97,blend,0.5,75.1465,0.0,61.4254,61.4254,60.5587,89.7342,6.9096,23.7686,45
2016-02-29 22:00:00,59.43,blend,0.5,74.8272,0.0,59.9954,59.9954,59.9203,89.7341,6.773,23.9077,46
2016-02-29 23:00:00,58.27,blend,0.5,74.8738,0.0,59.1613,59.1613,60.0133,89.7342,6.6682,24.0651,47
2016-03-01 00:00:00,57.34,blend,0.5,75.186,0.0,66.7884,66.7884,60.6382,89.7339,6.5994,24.2351,48
2016-03-01 01:00:00,57.66,blend,0.5,76.2708,0.0,64.9113,64.9113,62.8077,89.7338,6.5704,24.3919,49
2016-03-01 02:00:00,56.99,blend,0.5,78.325,0.0,76.5392,76.5392,66.9164,89.7336,6.6362,24.5556,50
2016-03-01 03:00:00,57.65,blend,0.5,81.5971,0.0,77.948,77.948,73.4606,89.7336,6.8126,24.7004,51
2016-03-01 04:00:00,57.64,blend,0.5,85.9817,0.0,82.4063,82.4063,82.2296,89.7338,7.148,24.8399,52
2016-03-01 05:00:00,70.68,blend,0.5,90.5911,0.0,99.486,99.486,91.4484,89.7338,7.4003,24.7327,53
2016-03-01 06:00:00,75.33,blend,0.5,94.3607,0.0,96.5491,96.5491,98.9875,89.7339,7.6958,24.5449,54
2016-03-01 07:00:00,70.04,blend,0.5,96.4379,0.0,113.3161,113.3161,103.1416,89.7341,8.1495,24.4583,55
2016-03-01 08:00:00,92.48,blend,0.5,97.2384,0.0,100.9361,100.9361,104.7424,89.7344,8.2217,24.0774,56
2016-03-01 09:00:00,107.99,blend,0.5,97.523,0.0,115.2997,115.2997,105.3114,89.7347,8.1261,23.977,57
2016-03-01 10:00:00,106.16,blend,0.5,97.6428,0.0,106.9093,106.9093,105.5507,89.7349,7.9987,23.849,58
2016-03-01 11:00:00,111.04,blend,0.5,97.6778,0.0,105.9966,105.9966,105.6207,89.735,7.9557,23.8066,59
2016-03-01 12:00:00,112.12,blend,0.5,97.6436,0.0,98.9003,98.9003,105.5521,89.7352,7.933,23.7833,60
2016-03-01 13:00:00,111.19,blend,0.5,97.5397,0.0,105.8398,105.8398,105.3442,89.7353,7.8993,23.7457,61
2016-03-01 14:00:00,107.06,blend,0.5,97.2755,0.0,104.3993,104.3993,104.8157,89.7353,7.8095,23.6438,62
2016-03-01 15:00:00,109.11,blend,0.5,96.5784,0.0,105.0374,105.0374,103.4215,89.7353,7.7764,23.5771,63
