epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,26,,,,,4983.3916015625,67.4751205444336,70.22205352783203
0,26,,,,5728.9765625,,,
1,53,,,,,3433.95703125,54.80381393432617,58.14901351928711
1,53,,,,4305.60400390625,,,
2,80,,,,,1909.8389892578125,38.46219253540039,43.098602294921875
2,80,,,,2749.29931640625,,,
3,107,,,,,766.4176635742188,19.59970474243164,26.960012435913086
3,107,,,,1388.9326171875,,,
4,134,,,,,430.5937194824219,18.062393188476562,20.645179748535156
4,134,,,,594.5115966796875,,,
5,161,,,,,437.39630126953125,17.502790451049805,20.781723022460938
5,161,,,,528.1551513671875,,,
6,188,,,,,431.9150085449219,17.72535514831543,20.66979217529297
6,188,,,,527.2196044921875,,,
7,215,,,,,431.6976013183594,17.742652893066406,20.665414810180664
7,215,,,,491.3485412597656,,,
8,242,,,,,431.05029296875,17.811622619628906,20.652511596679688
8,242,,,,510.1586608886719,,,
9,269,,,,,431.202880859375,17.791854858398438,20.6555233001709
9,269,,,,506.3458557128906,,,
10,296,,,,,431.1906433105469,17.793354034423828,20.65528106689453
10,296,,,,520.6674194335938,,,
11,323,,,,,431.32843017578125,17.777502059936523,20.65802001953125
11,323,,,,520.3216552734375,,,
12,350,,,,,430.5601501464844,17.923748016357422,20.643226623535156
12,350,,,,542.8939208984375,,,
13,377,,,,,432.7987976074219,17.668312072753906,20.687707901000977
13,377,,,,499.53936767578125,,,
14,404,,,,,434.4314880371094,17.594133377075195,20.721019744873047
14,404,,,,509.3713684082031,,,
15,431,,,,,430.7124938964844,17.873361587524414,20.64598274230957
15,431,,,,517.7467041015625,,,
16,458,,,,,432.6141357421875,17.67867088317871,20.68395233154297
16,458,,,,529.767333984375,,,
17,485,,,,,431.0049743652344,17.818281173706055,20.651620864868164
17,485,,,,481.5182189941406,,,
18,512,,,,,430.88189697265625,17.838594436645508,20.649219512939453
18,512,,,,486.0569152832031,,,
19,539,,,,,432.0533447265625,17.71502685546875,20.672588348388672
19,539,,,,518.80615234375,,,
20,566,,,,,431.18634033203125,17.793874740600586,20.655195236206055
20,566,,,,498.1341857910156,,,
21,593,,,,,431.453369140625,17.764463424682617,20.660512924194336
21,593,,,,528.9427490234375,,,
22,620,,,,,431.3482666015625,17.775360107421875,20.658416748046875
22,620,,,,498.4008483886719,,,
23,621,420.5979919433594,16.785367965698242,20.430749893188477,,,,
