epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,11,,,,,1287.3748779296875,32.256282806396484,35.724510192871094
0,11,,,,1484.4737548828125,,,
1,23,,,,,753.9411010742188,23.969860076904297,27.344629287719727
1,23,,,,1011.8980712890625,,,
2,35,,,,,383.50848388671875,15.958545684814453,19.514331817626953
2,35,,,,678.5254516601562,,,
3,47,,,,,239.8130340576172,12.439697265625,15.468179702758789
3,47,,,,442.24261474609375,,,
4,59,,,,,230.7001495361328,12.130067825317383,15.165481567382812
4,59,,,,404.09796142578125,,,
5,71,,,,,242.31063842773438,12.278319358825684,15.535511016845703
5,71,,,,358.35162353515625,,,
6,83,,,,,266.2737731933594,12.775446891784668,16.280200958251953
6,83,,,,354.9573669433594,,,
7,95,,,,,266.3094177246094,12.720168113708496,16.2689266204834
7,95,,,,292.5697021484375,,,
8,107,,,,,281.8248291015625,12.897831916809082,16.728469848632812
8,107,,,,280.9636535644531,,,
9,119,,,,,280.4081726074219,12.842494010925293,16.68160057067871
9,119,,,,262.4437255859375,,,
10,120,406.90679931640625,15.756935119628906,19.887939453125,,,,
